,index,shannon,vowels,numbers,dots,length,symbols,f_slash,d_d,d_a,d_s,a_d,a_a,a_s,s_d,s_a,s_s,class
8113,5968,4.0,25,0,1,73,3,6,0.0,0.0,0.0,0.0,55.0,9.0,0.0,8.0,0.0,0
8114,8320,4.0,16,1,2,49,3,3,0.0,1.0,0.0,1.0,32.0,7.0,0.0,7.0,0.0,0
8115,17845,4.0,19,4,5,91,4,8,2.0,2.0,0.0,0.0,56.0,14.0,2.0,12.0,2.0,1
8116,10297,3.0,6,0,1,21,1,0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,1
8117,3966,3.0,4,0,1,13,2,1,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0
8118,2240,4.0,16,17,2,75,3,2,13.0,0.0,4.0,1.0,38.0,7.0,3.0,8.0,0.0,0
8119,19808,4.0,23,5,2,94,5,10,3.0,1.0,1.0,2.0,60.0,12.0,0.0,12.0,2.0,1
8120,19410,4.0,15,0,4,55,3,5,0.0,0.0,0.0,0.0,32.0,11.0,0.0,11.0,0.0,1
8121,15332,4.0,17,0,2,55,3,4,0.0,0.0,0.0,0.0,42.0,5.0,0.0,5.0,2.0,1
8122,6754,3.0,4,7,1,24,2,3,6.0,0.0,1.0,1.0,9.0,3.0,0.0,3.0,0.0,0
8123,16295,4.0,12,1,4,41,2,3,0.0,1.0,0.0,1.0,24.0,7.0,0.0,7.0,0.0,1
8124,14041,4.0,39,20,2,144,8,3,11.0,0.0,8.0,0.0,78.0,18.0,9.0,17.0,2.0,1
8125,14389,4.0,9,0,4,42,3,2,0.0,0.0,0.0,0.0,27.0,7.0,0.0,7.0,0.0,1
8126,14913,4.0,13,3,3,66,6,5,2.0,0.0,1.0,1.0,38.0,10.0,0.0,11.0,2.0,1
8127,18281,4.0,31,6,2,103,7,3,3.0,0.0,2.0,0.0,67.0,13.0,3.0,12.0,2.0,1
8128,12853,3.0,12,26,1,81,4,4,7.0,4.0,15.0,10.0,9.0,9.0,9.0,14.0,3.0,1
8129,4078,3.0,13,0,2,31,2,2,0.0,0.0,0.0,0.0,22.0,4.0,0.0,4.0,0.0,0
8130,14246,4.0,21,21,1,90,6,3,7.0,0.0,14.0,7.0,29.0,7.0,7.0,14.0,4.0,1
8131,7754,3.0,8,0,1,22,3,2,0.0,0.0,0.0,0.0,12.0,5.0,0.0,4.0,0.0,0
8132,12895,4.0,12,1,2,56,4,3,0.0,0.0,0.0,0.0,39.0,7.0,1.0,6.0,2.0,1
8133,14166,3.0,19,3,2,61,3,7,2.0,0.0,1.0,1.0,39.0,7.0,0.0,8.0,2.0,1
8134,8832,3.0,6,0,1,22,2,2,0.0,0.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,0
8135,9462,4.0,13,2,2,45,4,2,1.0,0.0,0.0,0.0,31.0,6.0,1.0,5.0,0.0,0
8136,18587,4.0,13,0,3,47,4,4,0.0,0.0,0.0,0.0,28.0,8.0,0.0,8.0,2.0,1
8137,2778,4.0,14,13,2,90,8,4,7.0,0.0,5.0,1.0,36.0,16.0,5.0,16.0,3.0,0
8138,4603,3.0,8,0,3,29,3,1,0.0,0.0,0.0,0.0,19.0,5.0,0.0,4.0,0.0,0
8139,4932,4.0,8,1,4,46,4,5,0.0,0.0,1.0,1.0,23.0,9.0,0.0,10.0,1.0,0
8140,14252,3.0,6,0,1,14,1,0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,1
8141,1985,4.0,13,4,2,54,6,2,3.0,0.0,1.0,0.0,32.0,8.0,1.0,8.0,0.0,0
8142,3861,3.0,6,0,1,16,2,1,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0
8143,7774,4.0,17,6,3,68,3,3,4.0,0.0,2.0,0.0,47.0,6.0,2.0,6.0,0.0,0
8144,11672,4.0,17,0,3,59,3,5,0.0,0.0,0.0,0.0,42.0,7.0,0.0,7.0,2.0,1
8145,9726,4.0,13,6,1,45,3,3,5.0,0.0,0.0,0.0,27.0,6.0,1.0,5.0,0.0,0
8146,325,4.0,13,0,2,45,3,3,0.0,0.0,0.0,0.0,32.0,6.0,0.0,6.0,0.0,0
8147,13956,3.0,14,25,1,90,4,4,7.0,2.0,16.0,11.0,13.0,11.0,7.0,19.0,3.0,1
8148,10530,4.0,3,10,4,35,3,4,6.0,0.0,4.0,0.0,12.0,3.0,4.0,3.0,2.0,1
8149,7891,4.0,10,6,3,47,4,1,5.0,0.0,0.0,0.0,29.0,6.0,1.0,5.0,0.0,0
8150,6394,4.0,7,1,1,31,5,1,0.0,0.0,0.0,1.0,19.0,5.0,0.0,5.0,0.0,0
8151,12172,4.0,12,4,2,44,3,4,2.0,2.0,0.0,1.0,26.0,5.0,1.0,4.0,2.0,1
8152,18567,3.0,5,0,1,15,1,0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,1
8153,18969,3.0,8,0,3,34,3,3,0.0,0.0,0.0,0.0,21.0,5.0,0.0,5.0,2.0,1
8154,4054,4.0,3,10,1,23,3,1,9.0,0.0,0.0,0.0,7.0,3.0,1.0,2.0,0.0,0
8155,2237,3.0,11,0,1,30,2,2,0.0,0.0,0.0,0.0,23.0,3.0,0.0,3.0,0.0,0
8156,5229,4.0,12,6,2,43,3,2,5.0,0.0,1.0,0.0,24.0,6.0,1.0,5.0,0.0,0
8157,12370,4.0,30,7,2,104,8,3,4.0,0.0,2.0,0.0,63.0,15.0,3.0,14.0,2.0,1
8158,4571,3.0,11,0,1,30,2,1,0.0,0.0,0.0,0.0,26.0,2.0,0.0,1.0,0.0,0
8159,8976,4.0,20,8,2,73,3,1,6.0,0.0,2.0,0.0,47.0,7.0,2.0,7.0,1.0,0
8160,13666,4.0,13,2,3,56,4,5,1.0,0.0,1.0,0.0,34.0,8.0,1.0,8.0,2.0,1
8161,7454,4.0,16,0,1,42,3,2,0.0,0.0,0.0,0.0,29.0,6.0,0.0,6.0,0.0,0
8162,1268,4.0,13,0,2,36,5,2,0.0,0.0,0.0,0.0,23.0,6.0,0.0,5.0,1.0,0
8163,864,4.0,12,1,2,47,2,5,0.0,0.0,1.0,1.0,32.0,6.0,0.0,6.0,0.0,0
8164,18038,4.0,13,0,3,57,8,3,0.0,0.0,0.0,0.0,32.0,11.0,0.0,11.0,2.0,1
8165,4942,4.0,13,15,1,47,3,3,14.0,0.0,0.0,0.0,22.0,5.0,1.0,4.0,0.0,0
8166,2253,3.0,8,0,2,29,3,1,0.0,0.0,0.0,0.0,19.0,5.0,0.0,4.0,0.0,0
8167,6010,3.0,6,0,1,20,2,1,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0
8168,6911,4.0,15,0,3,55,4,4,0.0,0.0,0.0,0.0,37.0,8.0,0.0,8.0,1.0,0
8169,17794,4.0,25,7,2,101,8,3,4.0,1.0,2.0,0.0,61.0,14.0,3.0,13.0,2.0,1
8170,6998,3.0,6,0,1,17,2,1,0.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,0
8171,371,3.0,10,3,1,32,2,5,2.0,0.0,1.0,0.0,18.0,5.0,0.0,5.0,0.0,0
8172,16982,3.0,7,0,2,25,2,2,0.0,0.0,0.0,0.0,16.0,4.0,0.0,4.0,0.0,1
8173,10348,3.0,4,0,1,21,2,0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,4.0,1.0,1
8174,7940,3.0,10,3,2,34,2,4,2.0,0.0,1.0,0.0,20.0,5.0,1.0,4.0,0.0,0
8175,609,4.0,15,15,1,107,7,5,8.0,0.0,6.0,0.0,43.0,20.0,7.0,19.0,3.0,0
8176,4651,3.0,14,1,1,53,3,4,0.0,0.0,1.0,1.0,34.0,8.0,0.0,8.0,0.0,0
8177,18346,4.0,25,4,3,87,7,3,2.0,0.0,1.0,0.0,54.0,13.0,2.0,12.0,2.0,1
8178,18522,4.0,12,0,4,58,4,5,0.0,0.0,0.0,0.0,37.0,9.0,0.0,9.0,2.0,1
8179,8872,4.0,33,18,2,124,4,5,9.0,1.0,8.0,2.0,69.0,13.0,7.0,13.0,1.0,0
8180,18880,3.0,8,0,1,17,1,0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,1
8181,19938,4.0,14,10,2,68,3,9,6.0,0.0,3.0,0.0,39.0,7.0,4.0,6.0,2.0,1
8182,5919,4.0,33,12,1,115,3,4,11.0,0.0,1.0,0.0,70.0,16.0,1.0,15.0,0.0,0
8183,18877,4.0,23,2,5,91,7,10,0.0,0.0,2.0,2.0,48.0,16.0,0.0,18.0,4.0,1
8184,14022,4.0,23,2,1,69,4,5,1.0,0.0,1.0,1.0,48.0,7.0,0.0,8.0,2.0,1
8185,2364,4.0,13,0,2,40,3,2,0.0,0.0,0.0,0.0,29.0,5.0,0.0,5.0,0.0,0
8186,11405,3.0,8,0,2,26,2,2,0.0,0.0,0.0,0.0,18.0,4.0,0.0,3.0,0.0,1
8187,7766,4.0,20,0,2,54,4,2,0.0,0.0,0.0,0.0,41.0,6.0,0.0,6.0,0.0,0
8188,7148,3.0,3,0,1,11,2,1,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0
8189,13648,3.0,15,27,1,90,4,4,6.0,3.0,18.0,14.0,10.0,9.0,7.0,19.0,3.0,1
8190,9103,4.0,12,0,4,42,2,3,0.0,0.0,0.0,0.0,27.0,7.0,0.0,7.0,0.0,0
8191,10635,4.0,45,17,4,175,8,3,10.0,0.0,6.0,0.0,94.0,28.0,7.0,27.0,2.0,1
8192,19002,3.0,7,3,2,26,1,0,2.0,1.0,0.0,0.0,18.0,2.0,1.0,1.0,0.0,1
8193,3789,3.0,13,0,3,43,2,1,0.0,0.0,0.0,0.0,34.0,4.0,0.0,4.0,0.0,0
8194,17139,4.0,12,2,6,71,3,7,1.0,0.0,1.0,0.0,43.0,11.0,1.0,11.0,2.0,1
8195,12006,4.0,25,0,2,84,4,5,0.0,0.0,0.0,0.0,59.0,11.0,0.0,11.0,2.0,1
8196,5581,3.0,7,0,1,25,2,1,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0
8197,15107,3.0,13,0,1,43,2,0,0.0,0.0,0.0,0.0,32.0,5.0,0.0,5.0,0.0,1
8198,11367,4.0,24,21,2,100,6,7,16.0,4.0,1.0,3.0,48.0,12.0,2.0,11.0,2.0,1
8199,17995,4.0,17,3,2,63,4,5,2.0,0.0,1.0,0.0,44.0,6.0,1.0,6.0,2.0,1
8200,5060,4.0,19,18,3,89,3,3,10.0,7.0,1.0,8.0,44.0,9.0,0.0,9.0,0.0,0
8201,9615,4.0,12,2,2,42,6,2,1.0,0.0,1.0,0.0,24.0,7.0,1.0,6.0,1.0,0
8202,4218,3.0,6,0,1,16,2,1,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0
8203,8044,3.0,8,0,1,19,2,1,0.0,0.0,0.0,0.0,15.0,2.0,0.0,1.0,0.0,0
8204,8671,4.0,36,2,1,103,4,4,0.0,2.0,0.0,0.0,69.0,15.0,2.0,13.0,1.0,0
8205,662,4.0,17,11,2,73,3,3,10.0,0.0,1.0,0.0,44.0,8.0,1.0,8.0,0.0,0
8206,8386,4.0,15,0,2,48,4,3,0.0,0.0,0.0,0.0,33.0,7.0,0.0,7.0,0.0,0
8207,14629,3.0,8,0,2,34,4,3,0.0,0.0,0.0,0.0,21.0,5.0,0.0,5.0,2.0,1
8208,16544,3.0,14,25,1,90,4,4,6.0,2.0,17.0,13.0,12.0,10.0,6.0,20.0,3.0,1
8209,12435,3.0,2,7,3,29,2,3,6.0,0.0,1.0,0.0,11.0,5.0,1.0,4.0,0.0,1
8210,12451,4.0,33,8,2,122,8,3,4.0,0.0,3.0,0.0,75.0,17.0,4.0,16.0,2.0,1
8211,11180,4.0,11,0,2,42,3,5,0.0,0.0,0.0,0.0,27.0,6.0,0.0,6.0,2.0,1
8212,9311,4.0,12,1,3,50,3,2,0.0,0.0,1.0,0.0,31.0,8.0,1.0,8.0,0.0,0
8213,2776,4.0,12,24,4,65,2,2,13.0,9.0,2.0,9.0,21.0,4.0,2.0,4.0,0.0,0
8214,4535,4.0,19,0,2,77,3,1,0.0,0.0,0.0,0.0,52.0,12.0,0.0,12.0,0.0,0
8215,13667,4.0,13,26,2,78,4,4,14.0,10.0,2.0,10.0,24.0,6.0,2.0,6.0,3.0,1
8216,16501,4.0,20,4,2,74,8,3,2.0,0.0,1.0,0.0,41.0,13.0,2.0,12.0,2.0,1
8217,15746,4.0,11,0,3,50,4,3,0.0,0.0,0.0,0.0,35.0,6.0,0.0,6.0,2.0,1
8218,19951,3.0,6,0,1,15,2,0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,1
8219,7189,4.0,12,15,4,61,4,2,10.0,0.0,5.0,0.0,25.0,7.0,5.0,7.0,1.0,0
8220,13731,3.0,3,0,1,14,2,0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,1
8221,18205,4.0,22,2,3,71,4,4,1.0,0.0,1.0,0.0,49.0,8.0,1.0,8.0,2.0,1
8222,15918,4.0,16,0,4,64,3,6,0.0,0.0,0.0,0.0,43.0,9.0,0.0,9.0,2.0,1
8223,5573,4.0,17,0,2,50,3,1,0.0,0.0,0.0,0.0,39.0,5.0,0.0,5.0,0.0,0
8224,6135,4.0,27,6,3,96,3,3,4.0,0.0,2.0,0.0,67.0,10.0,2.0,10.0,0.0,0
8225,13461,3.0,5,0,1,15,1,0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,1
8226,4427,4.0,5,6,2,30,4,2,5.0,0.0,0.0,0.0,12.0,6.0,1.0,5.0,0.0,0
8227,10553,4.0,15,1,3,61,6,3,0.0,1.0,0.0,0.0,42.0,7.0,1.0,6.0,3.0,1
8228,5247,4.0,25,5,1,94,4,6,4.0,0.0,1.0,0.0,58.0,14.0,1.0,13.0,2.0,0
8229,16711,4.0,28,2,4,95,5,7,1.0,0.0,1.0,0.0,63.0,13.0,1.0,13.0,2.0,1
8230,3981,3.0,7,0,1,20,2,1,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0
8231,9943,4.0,26,14,1,107,4,7,12.0,0.0,2.0,0.0,61.0,14.0,2.0,13.0,2.0,0
8232,7825,4.0,16,0,1,54,3,2,0.0,0.0,0.0,0.0,41.0,6.0,0.0,6.0,0.0,0
8233,14180,3.0,5,0,1,13,1,0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,1
8234,11085,4.0,27,4,3,119,8,3,1.0,0.0,2.0,0.0,73.0,19.0,3.0,18.0,2.0,1
8235,2669,4.0,12,15,1,49,3,3,14.0,0.0,0.0,0.0,24.0,5.0,1.0,4.0,0.0,0
8236,3977,3.0,12,0,1,36,2,4,0.0,0.0,0.0,0.0,25.0,5.0,0.0,5.0,0.0,0
8237,16752,4.0,18,4,2,70,7,3,2.0,1.0,0.0,0.0,42.0,11.0,2.0,9.0,2.0,1
8238,279,3.0,10,0,2,34,2,2,0.0,0.0,0.0,0.0,25.0,4.0,0.0,4.0,0.0,0
8239,13158,4.0,20,2,4,82,4,9,0.0,0.0,2.0,1.0,52.0,11.0,1.0,12.0,2.0,1
8240,2172,4.0,12,0,3,39,2,2,0.0,0.0,0.0,0.0,29.0,5.0,0.0,4.0,0.0,0
8241,10852,4.0,15,0,3,45,4,2,0.0,0.0,0.0,0.0,30.0,7.0,0.0,7.0,0.0,1
8242,8718,3.0,4,0,1,18,3,1,0.0,0.0,0.0,0.0,12.0,3.0,0.0,2.0,0.0,0
8243,7452,3.0,5,0,3,16,2,1,0.0,0.0,0.0,0.0,8.0,4.0,0.0,3.0,0.0,0
8244,5197,3.0,23,0,2,77,3,2,0.0,0.0,0.0,0.0,56.0,10.0,0.0,10.0,0.0,0
8245,12856,4.0,6,0,2,38,3,5,0.0,0.0,0.0,0.0,23.0,6.0,0.0,6.0,2.0,1
8246,9886,3.0,6,0,2,23,3,1,0.0,0.0,0.0,0.0,14.0,4.0,0.0,4.0,0.0,0
8247,18925,3.0,4,1,3,24,2,1,0.0,0.0,1.0,1.0,14.0,3.0,0.0,4.0,0.0,1
8248,13210,4.0,21,1,4,80,7,3,0.0,0.0,0.0,0.0,51.0,13.0,1.0,12.0,2.0,1
8249,18334,3.0,15,0,3,46,3,4,0.0,0.0,0.0,0.0,31.0,6.0,0.0,6.0,2.0,1
8250,11671,4.0,23,0,3,74,4,5,0.0,0.0,0.0,0.0,53.0,9.0,0.0,9.0,2.0,1
8251,19184,3.0,6,0,3,27,2,1,0.0,0.0,0.0,0.0,18.0,4.0,0.0,4.0,0.0,1
8252,12608,4.0,6,13,2,44,2,5,9.0,0.0,4.0,0.0,20.0,3.0,4.0,3.0,0.0,1
8253,19344,3.0,3,0,1,20,3,2,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,2.0,1
8254,4155,4.0,34,102,2,248,7,5,67.0,34.0,1.0,34.0,77.0,16.0,1.0,16.0,1.0,0
8255,18774,4.0,24,0,2,79,4,7,0.0,0.0,0.0,0.0,58.0,9.0,0.0,9.0,2.0,1
8256,4883,4.0,6,0,2,24,2,1,0.0,0.0,0.0,0.0,17.0,3.0,0.0,3.0,0.0,0
8257,5807,4.0,9,5,2,38,4,2,4.0,0.0,0.0,0.0,22.0,5.0,1.0,4.0,1.0,0
8258,3809,4.0,11,0,2,32,3,2,0.0,0.0,0.0,0.0,22.0,5.0,0.0,4.0,0.0,0
8259,16263,4.0,6,0,2,38,3,3,0.0,0.0,0.0,0.0,28.0,4.0,0.0,3.0,2.0,1
8260,10079,4.0,36,5,5,130,8,3,3.0,0.0,1.0,0.0,84.0,19.0,2.0,18.0,2.0,1
8261,8713,4.0,22,8,1,73,3,3,6.0,0.0,2.0,0.0,47.0,8.0,2.0,7.0,0.0,0
8262,12488,3.0,9,0,3,31,2,3,0.0,0.0,0.0,0.0,19.0,6.0,0.0,5.0,0.0,1
8263,15102,4.0,20,4,3,81,7,3,2.0,0.0,1.0,0.0,52.0,11.0,2.0,10.0,2.0,1
8264,4683,3.0,4,7,1,24,2,3,6.0,0.0,1.0,1.0,9.0,3.0,0.0,3.0,0.0,0
8265,7240,4.0,15,1,1,48,2,5,0.0,0.0,1.0,0.0,36.0,5.0,1.0,4.0,0.0,0
8266,5543,3.0,8,0,2,26,2,2,0.0,0.0,0.0,0.0,18.0,4.0,0.0,3.0,0.0,0
8267,16975,4.0,22,10,2,90,7,3,7.0,0.0,2.0,0.0,50.0,13.0,3.0,12.0,2.0,1
8268,11864,3.0,3,0,1,12,1,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,1
8269,5593,4.0,20,0,1,62,3,2,0.0,0.0,0.0,0.0,41.0,10.0,0.0,10.0,0.0,0
8270,10401,4.0,15,0,3,60,4,3,0.0,0.0,0.0,0.0,43.0,7.0,0.0,7.0,2.0,1
8271,12623,5.0,96,132,3,648,7,4,44.0,86.0,2.0,64.0,386.0,30.0,24.0,8.0,3.0,1
8272,5672,3.0,11,3,1,38,3,2,2.0,0.0,0.0,1.0,24.0,5.0,0.0,5.0,0.0,0
8273,13594,4.0,10,26,2,76,3,8,18.0,7.0,1.0,7.0,24.0,8.0,1.0,7.0,2.0,1
8274,16460,4.0,10,0,3,41,3,3,0.0,0.0,0.0,0.0,28.0,5.0,0.0,5.0,2.0,1
8275,6897,3.0,8,0,1,20,2,1,0.0,0.0,0.0,0.0,16.0,2.0,0.0,1.0,0.0,0
8276,4563,5.0,22,27,2,104,7,3,24.0,0.0,2.0,0.0,47.0,12.0,3.0,11.0,4.0,0
8277,8376,3.0,8,0,1,25,2,1,0.0,0.0,0.0,0.0,20.0,2.0,0.0,2.0,0.0,0
8278,19312,4.0,19,6,3,72,3,5,5.0,0.0,1.0,0.0,48.0,8.0,1.0,8.0,0.0,1
8279,15436,4.0,26,3,3,96,8,3,1.0,0.0,1.0,0.0,58.0,16.0,2.0,15.0,2.0,1
8280,1269,4.0,11,0,2,38,3,2,0.0,0.0,0.0,0.0,27.0,5.0,0.0,5.0,0.0,0
8281,12708,4.0,9,0,3,37,3,3,0.0,0.0,0.0,0.0,23.0,6.0,0.0,6.0,1.0,1
8282,2350,3.0,7,0,2,22,2,1,0.0,0.0,0.0,0.0,16.0,3.0,0.0,2.0,0.0,0
8283,8745,4.0,32,13,2,133,4,5,7.0,1.0,5.0,1.0,76.0,19.0,5.0,18.0,0.0,0
8284,9589,4.0,17,10,2,71,4,4,9.0,0.0,0.0,0.0,45.0,8.0,1.0,7.0,0.0,0
8285,1384,4.0,13,0,2,36,3,2,0.0,0.0,0.0,0.0,25.0,5.0,0.0,5.0,0.0,0
8286,16498,4.0,9,1,3,44,3,4,0.0,0.0,1.0,1.0,28.0,5.0,0.0,6.0,2.0,1
8287,9036,3.0,7,4,2,34,2,3,3.0,0.0,1.0,0.0,20.0,4.0,1.0,4.0,0.0,0
8288,5856,4.0,9,4,2,44,3,2,3.0,0.0,1.0,0.0,28.0,5.0,1.0,5.0,0.0,0
8289,13095,3.0,1,12,3,24,3,3,7.0,0.0,4.0,1.0,3.0,1.0,4.0,1.0,2.0,1
8290,297,4.0,30,27,2,129,7,4,22.0,0.0,4.0,3.0,68.0,12.0,2.0,14.0,3.0,0
8291,8635,3.0,13,0,1,39,3,3,0.0,0.0,0.0,0.0,27.0,6.0,0.0,5.0,0.0,0
8292,18818,4.0,12,0,3,52,4,5,0.0,0.0,0.0,0.0,33.0,8.0,0.0,8.0,2.0,1
8293,19622,4.0,47,8,3,147,8,3,5.0,0.0,2.0,0.0,89.0,23.0,3.0,22.0,2.0,1
8294,3867,4.0,7,6,2,32,2,2,5.0,0.0,0.0,0.0,18.0,4.0,1.0,3.0,0.0,0
8295,16097,4.0,12,0,2,49,5,3,0.0,0.0,0.0,0.0,34.0,6.0,0.0,6.0,2.0,1
8296,15752,4.0,37,5,3,143,7,3,2.0,0.0,3.0,0.0,87.0,23.0,3.0,22.0,2.0,1
8297,2077,3.0,6,0,1,18,2,1,0.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,0
8298,14209,4.0,30,5,2,101,7,3,3.0,0.0,1.0,0.0,65.0,14.0,2.0,13.0,2.0,1
8299,12943,4.0,12,4,3,46,2,2,3.0,0.0,1.0,1.0,31.0,4.0,0.0,5.0,0.0,1
8300,15340,3.0,4,0,2,13,1,0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,1
8301,19690,4.0,2,15,4,33,3,3,10.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
8302,2229,4.0,16,0,1,45,3,4,0.0,0.0,0.0,0.0,31.0,7.0,0.0,6.0,0.0,0
8303,2842,4.0,12,11,2,50,4,2,7.0,0.0,4.0,1.0,23.0,5.0,3.0,6.0,0.0,0
8304,2537,4.0,19,7,1,61,3,3,5.0,0.0,2.0,1.0,39.0,6.0,1.0,6.0,0.0,0
8305,194,3.0,11,0,2,30,3,2,0.0,0.0,0.0,0.0,20.0,5.0,0.0,4.0,0.0,0
8306,18255,4.0,28,6,3,103,7,3,3.0,0.0,2.0,0.0,63.0,15.0,3.0,14.0,2.0,1
8307,7362,4.0,34,6,1,116,4,7,4.0,0.0,2.0,0.0,72.0,17.0,2.0,16.0,2.0,0
8308,6636,3.0,13,0,1,40,3,2,0.0,0.0,0.0,0.0,29.0,5.0,0.0,5.0,0.0,0
8309,7498,4.0,9,4,3,46,3,3,3.0,0.0,1.0,1.0,25.0,7.0,0.0,8.0,0.0,0
8310,15695,4.0,10,8,3,49,3,3,6.0,0.0,2.0,0.0,28.0,5.0,2.0,5.0,0.0,1
8311,9009,3.0,6,7,1,27,2,3,6.0,0.0,1.0,1.0,11.0,3.0,0.0,4.0,0.0,0
8312,19042,4.0,21,3,2,80,7,3,1.0,0.0,1.0,0.0,50.0,12.0,2.0,11.0,2.0,1
8313,4042,5.0,30,25,2,177,4,3,6.0,18.0,1.0,19.0,114.0,9.0,0.0,9.0,0.0,0
8314,6553,3.0,9,0,1,26,2,1,0.0,0.0,0.0,0.0,21.0,2.0,0.0,2.0,0.0,0
8315,10770,4.0,17,0,3,50,2,4,0.0,0.0,0.0,0.0,35.0,7.0,0.0,7.0,0.0,1
8316,18784,3.0,2,15,4,33,3,3,10.0,0.0,5.0,0.0,6.0,2.0,5.0,2.0,2.0,1
8317,13929,4.0,11,0,2,38,4,3,0.0,0.0,0.0,0.0,26.0,5.0,0.0,4.0,2.0,1
8318,5505,3.0,16,0,1,54,3,4,0.0,0.0,0.0,0.0,40.0,7.0,0.0,6.0,0.0,0
8319,6854,4.0,51,14,2,197,5,15,7.0,5.0,2.0,2.0,125.0,24.0,5.0,21.0,5.0,0
8320,6761,3.0,13,0,2,34,3,2,0.0,0.0,0.0,0.0,23.0,5.0,0.0,5.0,0.0,0
8321,5300,3.0,2,0,1,15,2,3,0.0,0.0,0.0,0.0,7.0,4.0,0.0,3.0,0.0,0
8322,19517,3.0,8,0,2,22,1,0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,2.0,0.0,1
8323,4654,3.0,13,0,1,45,3,2,0.0,0.0,0.0,0.0,37.0,4.0,0.0,3.0,0.0,0
8324,320,3.0,5,0,1,17,3,1,0.0,0.0,0.0,0.0,11.0,3.0,0.0,2.0,0.0,0
8325,7135,4.0,7,1,1,30,3,2,0.0,0.0,0.0,0.0,19.0,5.0,1.0,4.0,0.0,0
8326,1371,3.0,6,0,1,16,2,1,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0
8327,19317,3.0,6,0,1,18,2,0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,1
8328,19833,4.0,22,2,2,84,8,3,0.0,0.0,2.0,0.0,49.0,14.0,2.0,14.0,2.0,1
8329,11984,3.0,12,0,1,38,3,4,0.0,0.0,0.0,0.0,27.0,4.0,0.0,4.0,2.0,1
8330,2654,3.0,3,0,1,10,2,1,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0
8331,9099,4.0,13,10,1,57,3,3,9.0,0.0,0.0,0.0,31.0,8.0,1.0,7.0,0.0,0
8332,8497,2.0,3,0,1,8,2,1,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0
8333,12142,4.0,27,26,3,171,6,3,6.0,0.0,20.0,1.0,75.0,23.0,19.0,24.0,2.0,1
8334,13721,4.0,8,5,4,75,5,4,0.0,4.0,0.0,5.0,45.0,9.0,0.0,9.0,2.0,1
8335,3398,3.0,7,0,2,25,2,1,0.0,0.0,0.0,0.0,19.0,3.0,0.0,2.0,0.0,0
8336,10243,4.0,11,10,7,63,3,5,7.0,1.0,2.0,2.0,29.0,9.0,1.0,9.0,2.0,1
8337,8532,3.0,12,0,1,36,3,1,0.0,0.0,0.0,0.0,27.0,4.0,0.0,4.0,0.0,0
8338,18459,4.0,14,5,3,52,4,4,4.0,1.0,0.0,0.0,30.0,7.0,1.0,6.0,2.0,1
8339,5002,3.0,4,0,1,14,2,1,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0
8340,16855,4.0,24,4,3,85,7,3,2.0,0.0,1.0,0.0,52.0,13.0,2.0,12.0,2.0,1
8341,18379,4.0,13,0,3,46,3,3,0.0,0.0,0.0,0.0,33.0,5.0,0.0,5.0,2.0,1
8342,926,4.0,14,0,2,41,2,4,0.0,0.0,0.0,0.0,28.0,6.0,0.0,6.0,0.0,0
8343,244,4.0,34,5,2,102,7,1,2.0,2.0,1.0,0.0,69.0,13.0,3.0,11.0,0.0,0
8344,14758,4.0,19,4,2,93,4,5,2.0,0.0,2.0,0.0,56.0,14.0,2.0,14.0,2.0,1
